Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,CLTV,Churn,Tenure_Group,Online Security_flag,Online Backup_flag,Device Protection_flag,Tech Support_flag,Streaming TV_flag,Streaming Movies_flag,Total_Services,Has_Addons,Has_Fiber,Has_Autopay,Is_Senior,Is_Family,Is_New_Customer,Avg_Charge
Female,No,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,5807,0,37-48,1,1,0,1,0,1,4,1,0,0,0,1,0,71.17999999999999
Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,2258,0,13-24,0,0,0,0,0,0,0,0,0,1,0,1,0,20.561363636363637
Male,No,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,4436,0,37-48,0,0,0,1,0,1,2,1,0,0,0,0,0,38.32051282051282
Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,5761,0,0-6,0,0,0,0,0,0,0,0,0,0,0,1,1,20.925
Female,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,4235,0,49-60,0,0,0,0,0,0,0,0,0,1,0,1,0,22.316666666666666
Male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,4854,0,7-12,0,0,0,0,1,0,1,1,0,0,0,1,0,59.3875
Female,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,4484,0,7-12,0,0,0,0,0,0,0,0,0,0,0,1,0,21.535714285714285
Male,No,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,6138,0,49-60,0,0,0,1,1,0,2,1,0,1,0,0,0,65.28571428571429
Female,No,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.85,6421,0,61-72,1,1,0,1,0,0,3,1,1,0,0,0,0,89.9176923076923
Female,No,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,4055,0,49-60,0,0,0,0,0,0,0,0,0,1,0,0,0,44.77454545454545
Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6452,0,61-72,1,1,1,1,1,1,6,1,0,1,0,1,0,88.22253521126761
Male,No,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,5154,0,25-36,1,1,1,1,0,0,4,1,1,0,0,0,0,97.24000000000001
Male,No,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,2754,0,13-24,1,1,1,1,1,0,5,1,1,1,0,0,0,98.35882352941177
Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,4498,0,61-72,1,0,1,1,1,1,5,1,1,1,0,1,0,109.46111111111111
Female,No,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,5802,0,25-36,1,0,0,0,0,1,2,1,1,1,0,1,0,82.88571428571429
Female,No,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,4329,0,13-24,0,0,0,0,0,0,0,0,0,0,0,1,0,20.583333333333332
Female,No,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,6107,0,49-60,0,0,1,0,0,1,2,1,0,0,0,0,0,58.5326923076923
Female,No,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2613,0,37-48,0,1,0,0,1,0,2,1,0,1,0,1,0,57.94468085106383
Female,No,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.7,4790,0,13-24,0,0,1,0,0,0,1,1,0,1,0,0,0,47.01086956521739
Male,No,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.85,5500,0,61-72,1,1,1,1,0,0,4,1,0,0,0,1,0,62.07651515151515
Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,5777,0,7-12,0,0,0,0,0,0,0,0,1,0,0,0,0,79.025
Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,6208,0,61-72,1,1,1,1,1,1,6,1,1,1,0,1,0,115.02535211267606
Female,Yes,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.4,4977,0,49-60,1,1,0,0,0,0,2,1,1,0,1,0,0,82.274
Male,No,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,2680,0,37-48,1,1,1,1,0,0,4,1,0,0,0,1,0,66.24239130434783
Female,No,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4824,0,61-72,1,0,1,1,1,1,5,1,0,1,0,0,0,63.53636363636363
Female,No,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.9,2219,0,37-48,0,0,1,1,0,0,2,1,1,1,0,1,0,88.80357142857143
Female,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.65,2296,0,0-6,0,0,0,1,0,0,1,1,1,0,0,0,1,79.89
Male,No,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.9,2064,0,25-36,0,1,1,0,0,1,3,1,0,1,0,0,0,67.7448275862069
Female,No,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,5580,0,25-36,0,1,0,0,0,0,1,1,0,0,0,1,0,49.48703703703704
Female,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,5306,0,25-36,0,0,0,0,0,0,0,0,0,0,0,1,0,19.442
Male,No,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.05,5586,0,49-60,1,1,1,1,1,0,5,1,1,0,0,1,0,103.96052631578948
Female,Yes,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.7,4787,0,37-48,0,0,1,0,1,1,3,1,1,0,1,1,0,101.00425531914894
Female,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.9,2054,0,13-24,0,0,0,0,1,0,1,1,1,0,0,0,0,79.14615384615385
Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,66.2,4756,0,61-72,1,0,0,0,1,0,2,1,0,0,0,1,0,66.09225352112676
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,3666,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,19.75
Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.6,5098,0,0-6,0,0,0,0,0,0,0,0,1,0,1,0,1,77.15
Male,Yes,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,4222,0,49-60,1,1,1,1,1,1,6,1,1,0,1,0,0,116.04636363636364
Male,Yes,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.8,6423,0,61-72,0,1,0,1,1,1,4,1,1,0,1,0,0,107.36901408450704
Male,No,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.95,6019,0,49-60,0,0,0,0,0,0,0,0,0,0,0,1,0,25.229
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,5579,0,0-6,0,0,0,0,1,1,2,1,1,0,0,0,1,89.25
Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,3056,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,17.21
Female,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.55,4494,0,61-72,1,1,1,1,1,0,5,1,1,1,0,0,0,102.7128787878788
Female,No,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4567,0,49-60,1,1,1,1,1,1,6,1,0,0,0,1,0,88.6734693877551
Female,Yes,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,4133,0,0-6,0,1,0,0,0,0,1,1,0,0,1,1,1,27.616666666666664
Male,No,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,5517,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,25.9780303030303
Male,No,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.2,3157,0,7-12,0,0,0,0,0,1,1,1,1,0,0,1,0,81.2
Male,No,No,No,28,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.1,2653,0,25-36,0,0,0,1,0,0,1,1,0,1,0,0,0,28.958928571428572
Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.35,6300,0,61-72,1,1,1,0,1,0,4,1,1,0,0,1,0,97.65461538461538
Female,No,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.2,4937,0,61-72,0,0,0,0,0,0,0,0,0,1,0,0,0,18.123387096774195
Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.1,4158,0,0-6,0,0,0,0,0,0,0,0,0,1,0,1,1,21.575
Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,3746,0,0-6,0,0,0,0,0,0,0,0,0,1,0,0,1,17.55
Female,No,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.65,4466,0,49-60,0,0,0,0,0,0,0,0,0,1,0,1,0,25.236363636363638
Male,Yes,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,4914,0,37-48,0,1,0,0,1,1,3,1,1,0,1,1,0,93.93780487804878
Female,No,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.4,4584,0,25-36,0,0,0,1,1,1,3,1,1,1,0,0,0,87.93666666666667
Male,No,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.1,5025,0,13-24,1,1,0,0,0,0,2,1,0,0,0,0,0,55.70294117647059
Female,No,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.25,3559,0,13-24,1,1,0,1,0,1,4,1,0,1,0,1,0,69.678125
Male,No,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,5398,0,61-72,0,0,0,0,0,0,0,0,0,1,0,0,0,24.688888888888886
Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,2062,0,7-12,0,0,0,0,0,0,0,0,1,0,0,0,0,76.09444444444445
Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.35,4237,0,0-6,0,1,0,0,0,0,1,1,1,0,0,0,1,74.35
Male,No,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,54.15,2496,0,13-24,0,1,0,1,0,0,2,1,0,0,0,1,0,57.06304347826087
Male,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,4119,0,7-12,0,0,0,0,0,0,0,0,0,1,0,1,0,19.9
Male,No,Yes,Yes,19,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34.95,3422,0,13-24,1,1,0,0,0,0,2,1,0,0,0,1,0,32.11578947368421
Female,No,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.65,4389,0,7-12,1,0,0,0,0,0,1,1,0,0,0,0,0,57.76428571428572
Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.0,4344,0,61-72,1,0,1,0,1,1,4,1,1,0,0,0,0,104.31885245901638
Female,No,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.35,5779,0,49-60,1,1,0,1,1,0,4,1,0,1,0,1,0,72.36228070175439
Male,No,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,4442,0,13-24,1,0,1,0,0,1,3,1,0,0,0,1,0,63.38333333333333
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,4639,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,19.65
Female,No,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.9,5790,0,7-12,0,0,0,0,0,0,0,0,0,1,0,1,0,42.1625
Male,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,6094,0,49-60,0,0,0,0,0,0,0,0,0,0,0,0,0,21.289814814814818
Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,2114,0,0-6,0,0,0,0,0,0,0,0,0,0,0,1,1,42.4125
Female,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,4390,0,13-24,0,0,0,0,0,0,0,0,0,0,0,1,0,19.6575
Female,No,No,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,3287,0,25-36,1,0,0,1,0,1,3,1,0,0,0,1,0,44.11538461538461
Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,4163,0,49-60,0,1,1,1,1,1,5,1,1,1,0,1,0,107.89056603773585
Female,No,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4146,0,61-72,1,1,1,1,1,1,6,1,0,1,0,0,0,66.75882352941177
Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,5028,0,61-72,1,1,1,1,1,1,6,1,0,1,0,1,0,88.85555555555555
Male,No,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.95,4443,0,7-12,0,0,0,0,0,0,0,0,0,1,0,0,0,23.366666666666664
Female,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5520,0,61-72,1,1,0,0,0,0,2,1,1,1,0,1,0,83.9860294117647
Female,No,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.8,4798,0,49-60,1,0,1,1,1,0,4,1,0,1,0,1,0,69.563
Female,Yes,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4477,0,37-48,0,1,1,0,1,1,4,1,1,0,1,0,0,100.8280487804878
Male,Yes,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,4828,0,25-36,0,0,0,1,1,1,3,1,1,0,1,1,0,97.25500000000001
Male,No,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.3,3259,0,0-6,0,1,0,0,0,0,1,1,0,0,0,0,1,54.3
Male,Yes,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,3733,0,25-36,0,0,1,0,1,1,3,1,1,0,1,1,0,102.2344827586207
Female,No,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,5991,0,13-24,1,1,1,1,1,1,6,1,0,1,0,1,0,95.57826086956523
Male,No,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,5316,0,49-60,0,0,0,0,0,0,0,0,0,0,0,1,0,19.831666666666667
Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,5534,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,26.59027777777778
Male,No,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.1,6284,0,61-72,1,1,1,1,1,0,5,1,0,1,0,0,0,74.11597222222223
Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.1,4722,0,61-72,0,1,1,0,1,1,4,1,1,1,1,0,0,109.67575757575759
Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.15,5065,0,61-72,0,1,1,1,1,1,5,1,1,0,0,1,0,111.09444444444445
Female,No,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,4363,0,49-60,0,1,1,1,1,1,5,1,1,0,0,0,0,111.82843137254902
Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,6319,0,61-72,0,1,1,0,1,1,4,1,1,0,0,1,0,105.67142857142858
Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,3643,0,7-12,0,0,0,0,0,0,0,0,0,0,0,0,0,18.288888888888888
Male,No,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,4952,0,49-60,1,1,0,1,1,1,5,1,1,0,0,1,0,111.10508474576271
Male,No,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.7,2584,0,0-6,0,0,0,1,1,1,3,1,0,0,0,1,1,75.21666666666667
Male,Yes,Yes,No,38,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.85,3511,0,37-48,0,0,0,0,0,0,0,0,0,0,1,1,0,25.151315789473685
Female,No,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,5135,0,37-48,1,1,1,0,0,0,3,1,1,1,0,0,0,91.41351351351352
Male,No,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,3183,0,37-48,1,1,1,1,0,0,4,1,0,1,0,0,0,62.53513513513514
Female,No,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.45,5723,0,13-24,1,1,0,1,0,0,3,1,0,1,0,1,0,55.775
Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,6258,0,61-72,1,1,0,1,1,1,5,1,1,1,0,1,0,109.0611111111111
Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,4710,0,61-72,1,1,1,0,0,0,3,1,0,1,0,1,0,38.375
Female,Yes,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,3689,0,13-24,0,0,0,0,1,1,2,1,1,0,1,1,0,94.98235294117647
Female,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,5594,0,7-12,0,0,0,0,0,0,0,0,0,0,0,0,0,27.014999999999997
Male,No,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,4890,0,0-6,0,0,0,0,0,0,0,0,0,0,0,1,1,19.7
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,5370,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,20.6
Female,No,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),58.0,2810,0,25-36,1,0,1,1,0,0,3,1,0,1,0,0,0,59.810344827586206
Female,Yes,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.45,6211,0,61-72,0,1,1,0,1,1,4,1,1,0,1,1,0,108.42307692307692
Female,No,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,3033,0,7-12,1,1,1,0,0,0,3,1,0,1,0,0,0,71.64375
Male,No,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,6015,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,25.22295081967213
Female,Yes,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.15,2636,0,37-48,0,0,1,0,1,1,3,1,1,1,1,0,0,99.10666666666667
Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,4750,0,61-72,0,1,1,0,1,1,4,1,1,1,0,1,0,103.59722222222223
Male,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,5209,0,7-12,0,0,0,0,0,0,0,0,0,0,0,1,0,25.504166666666666
Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,4329,0,7-12,0,0,0,0,1,1,2,1,1,0,0,0,0,91.38571428571429
Male,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,5457,0,7-12,0,0,0,0,0,0,0,0,0,0,0,0,0,38.68333333333333
Male,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,4777,0,49-60,0,0,1,1,0,1,3,1,1,1,0,1,0,95.925
Male,No,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,5113,0,0-6,0,0,0,0,0,0,0,0,0,0,0,1,1,20.125
Female,No,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4078,0,37-48,1,0,1,0,1,1,4,1,1,1,0,1,0,105.71375
Male,No,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,4544,0,7-12,1,0,0,0,0,0,1,1,1,0,0,0,0,87.16111111111111
Male,No,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,5549,0,37-48,0,1,0,1,1,0,3,1,1,0,0,0,0,90.96951219512195
Female,No,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,4020,0,25-36,0,1,1,0,0,0,2,1,0,1,0,0,0,54.111538461538466
Female,No,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,3160,0,25-36,0,1,0,1,0,0,2,1,0,1,0,1,0,56.28181818181818
Male,No,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,4437,0,61-72,0,1,1,1,1,1,5,1,1,1,0,1,0,107.68382352941177
Female,Yes,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,4872,0,61-72,0,1,1,1,1,1,5,1,1,1,1,1,0,103.46923076923076
Male,No,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,64.2,5151,0,49-60,0,1,0,1,0,1,3,1,0,0,0,0,0,65.9509090909091
Male,No,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,4446,0,13-24,0,0,0,1,0,1,2,1,1,1,0,0,0,90.83947368421053
Female,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,5470,0,37-48,0,0,1,0,0,1,2,1,1,1,0,0,0,93.15888888888888
Female,No,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,5219,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,20.16
Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,5453,0,7-12,0,0,0,0,0,0,0,0,0,0,0,1,0,22.045833333333334
Male,No,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,5592,0,61-72,1,1,1,1,1,1,6,1,0,1,0,1,0,64.88472222222222
